,code_insee,nom_standard,nom_sans_pronom,nom_a,nom_de,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,academie_code,academie_nom,code_postal,codes_postaux,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,nom_unite_urbaine,taille_unite_urbaine,type_commune_unite_urbaine,statut_commune_unite_urbaine,population,superficie_hectare,superficie_km2,densite,altitude_moyenne,altitude_minimale,altitude_maximale,latitude_mairie,longitude_mairie,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,niveau_equipements_services,niveau_equipements_services_texte,gentile,url_wikipedia,url_villedereve
12960,34133,Lavalette,Lavalette,à Lavalette,de Lavalette,lavalette,LAVALETTE,COM,commune,76,Occitanie,34,Hérault,3411,Lodève,200017341,CC Lodévois et Larzac,11,Montpellier,34700,34700,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,54,855,9,6.0,439,201.0,685.0,43.691,3.273,43.693,3.271,7,Rural à habitat très dispersé,0.0,communes non pôle,Lavalettois,https://fr.wikipedia.org/wiki/fr:Lavalette (Hérault),https://villedereve.fr/ville/34133-lavalette
12961,34134,Lavérune,Lavérune,à Lavérune,de Lavérune,laverune,LAVÉRUNE,COM,commune,76,Occitanie,34,Hérault,3410,Lattes,243400017,Montpellier Méditerranée Métropole,11,Montpellier,34880,"34434, 34880",07616,34172,34701,Montpellier,7.0,UNITE URBAINE,B,3312,715,7,463.0,38,17.0,72.0,43.585,3.804,43.585,3.802,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Lavérunois,https://fr.wikipedia.org/wiki/fr:Lavérune,https://villedereve.fr/ville/34134-laverune
12962,34135,Lespignan,Lespignan,à Lespignan,de Lespignan,lespignan,LESPIGNAN,COM,commune,76,Occitanie,34,Hérault,3402,Béziers-1,243400488,CC La Domitienne,11,Montpellier,34710,34710,07606,34032,34128,Lespignan,1.0,UNITE URBAINE,I,3325,2295,23,145.0,35,0.0,90.0,43.273,3.174,43.274,3.17,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Lespignanais,https://fr.wikipedia.org/wiki/fr:Lespignan,https://villedereve.fr/ville/34135-lespignan
12963,34136,Lézignan-la-Cèbe,Lézignan-la-Cèbe,à Lézignan-la-Cèbe,de Lézignan-la-Cèbe,lezignan-la-cebe,LÉZIGNAN-LA-CÈBE,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,243400819,CA Hérault-Méditerranée,11,Montpellier,34120,34120,07601,34003,34000,,0.0,HORS UNITE URBAINE,H,1568,623,6,252.0,34,7.0,0.0,43.492,3.437,43.492,3.44,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Lézignanais,https://fr.wikipedia.org/wiki/fr:Lézignan-la-Cèbe,https://villedereve.fr/ville/34136-lezignan-la-cebe
12964,34137,Liausson,Liausson,à Liausson,de Liausson,liausson,LIAUSSON,COM,commune,76,Occitanie,34,Hérault,3406,Clermont-l'Hérault,243400355,CC du Clermontais,11,Montpellier,34800,34800,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,151,793,8,19.0,226,135.0,537.0,43.636,3.369,43.64,3.36,6,Rural à habitat dispersé,0.0,communes non pôle,Liaussonais,https://fr.wikipedia.org/wiki/fr:Liausson,https://villedereve.fr/ville/34137-liausson
12965,34138,Lieuran-Cabrières,Lieuran-Cabrières,à Lieuran-Cabrières,de Lieuran-Cabrières,lieuran-cabrieres,LIEURAN-CABRIÈRES,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,243400355,CC du Clermontais,11,Montpellier,34800,34800,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,336,616,6,55.0,167,77.0,323.0,43.585,3.416,43.592,3.409,6,Rural à habitat dispersé,0.0,communes non pôle,"Lieuranais, lieuranaise",https://fr.wikipedia.org/wiki/fr:Lieuran-Cabrières,https://villedereve.fr/ville/34138-lieuran-cabrieres
12966,34139,Lieuran-lès-Béziers,Lieuran-lès-Béziers,à Lieuran-lès-Béziers,de Lieuran-lès-Béziers,lieuran-les-beziers,LIEURAN-LÈS-BÉZIERS,COM,commune,76,Occitanie,34,Hérault,3404,Béziers-3,243400769,CA de Béziers-Méditerranée,11,Montpellier,34290,34290,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,1411,859,9,164.0,72,46.0,103.0,43.419,3.237,43.412,3.231,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Lieuranais,https://fr.wikipedia.org/wiki/fr:Lieuran-lès-Béziers,https://villedereve.fr/ville/34139-lieuran-les-beziers
12967,34140,Lignan-sur-Orb,Lignan-sur-Orb,à Lignan-sur-Orb,de Lignan-sur-Orb,lignan-sur-orb,LIGNAN-SUR-ORB,COM,commune,76,Occitanie,34,Hérault,3403,Béziers-2,243400769,CA de Béziers-Méditerranée,11,Montpellier,34490,34490,07606,34032,34502,Béziers,5.0,UNITE URBAINE,B,3224,339,3,951.0,25,9.0,86.0,43.385,3.17,43.382,3.173,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,"Lignanais, Lignanaises",https://fr.wikipedia.org/wiki/fr:Lignan-sur-Orb,https://villedereve.fr/ville/34140-lignan-sur-orb
12968,34141,La Livinière,Livinière,à Livinière,de la Livinière,la-liviniere,LA LIVINIÈRE,COM,commune,76,Occitanie,34,Hérault,3424,Saint-Pons-de-Thomières,200066348,CC du Minervois au Caroux,11,Montpellier,34210,34210,07608,11069,34000,,0.0,HORS UNITE URBAINE,H,522,3118,31,17.0,267,90.0,598.0,43.315,2.638,43.337,2.633,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Liviniérois,https://fr.wikipedia.org/wiki/fr:La Livinière,https://villedereve.fr/ville/34141-la-liviniere
12969,34142,Lodève,Lodève,à Lodève,de Lodève,lodeve,LODÈVE,COM,commune,76,Occitanie,34,Hérault,3411,Lodève,200017341,CC Lodévois et Larzac,11,Montpellier,34700,"34701, 34702, 34700",07616,34172,34215,Lodève,2.0,UNITE URBAINE,C,7289,2326,23,313.0,311,117.0,700.0,43.732,3.317,43.731,3.306,3,Petites villes,3.0,centres structurants d'équipements et de services,"Lodévois, Lodévoises",https://fr.wikipedia.org/wiki/fr:Lodève,https://villedereve.fr/ville/34142-lodeve
12970,34143,Loupian,Loupian,à Loupian,de Loupian,loupian,LOUPIAN,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,200066355,CA Sète Agglopôle Méditerranée,11,Montpellier,34140,34140,07623,34301,34107,Loupian,1.0,UNITE URBAINE,I,2195,2394,24,92.0,35,0.0,170.0,43.449,3.614,43.449,3.626,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Loupianais,https://fr.wikipedia.org/wiki/fr:Loupian,https://villedereve.fr/ville/34143-loupian
12971,34144,Lunas,Lunas,à Lunas,de Lunas,lunas,LUNAS,COM,commune,76,Occitanie,34,Hérault,3406,Clermont-l'Hérault,200042646,CC Grand Orb communauté de communes en Languedoc,11,Montpellier,34650,34650,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,670,4490,45,15.0,451,234.0,768.0,43.709,3.195,43.709,3.206,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Lunassiens,https://fr.wikipedia.org/wiki/fr:Lunas (Hérault),https://villedereve.fr/ville/34144-lunas
12972,34145,Lunel,Lunel,à Lunel,de Lunel,lunel,LUNEL,COM,commune,76,Occitanie,34,Hérault,3412,Lunel,243400520,CC du Pays de Lunel,11,Montpellier,34400,"34400, 34401, 34402, 34403",07616,34172,00551,Lunel,5.0,UNITE URBAINE,C,26185,2426,24,1079.0,12,2.0,53.0,43.679,4.132,43.682,4.136,2,Centres urbains intermédiaires,3.0,centres structurants d'équipements et de services,Lunellois,https://fr.wikipedia.org/wiki/fr:Lunel,https://villedereve.fr/ville/34145-lunel
12973,34146,Lunel-Viel,Lunel-Viel,à Lunel-Viel,de Lunel-Viel,lunel-viel,LUNEL-VIEL,COM,commune,76,Occitanie,34,Hérault,3412,Lunel,243400520,CC du Pays de Lunel,11,Montpellier,34400,"34403, 34400",07616,34172,00551,Lunel,5.0,UNITE URBAINE,B,4488,1212,12,370.0,21,6.0,50.0,43.678,4.093,43.683,4.084,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Lunelviellois,https://fr.wikipedia.org/wiki/fr:Lunel-Viel,https://villedereve.fr/ville/34146-lunel-viel
12974,34147,Magalas,Magalas,à Magalas,de Magalas,magalas,MAGALAS,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,200071058,CC Les Avant-Monts,11,Montpellier,34480,34480,07606,34032,34139,Magalas,1.0,UNITE URBAINE,C,3478,2085,21,167.0,130,77.0,201.0,43.472,3.224,43.481,3.217,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Magalassiens,https://fr.wikipedia.org/wiki/fr:Magalas,https://villedereve.fr/ville/34147-magalas
12975,34148,Maraussan,Maraussan,à Maraussan,de Maraussan,maraussan,MARAUSSAN,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,243400488,CC La Domitienne,11,Montpellier,34370,34370,07606,34032,34502,Béziers,5.0,UNITE URBAINE,B,4671,1241,12,376.0,42,8.0,92.0,43.369,3.155,43.371,3.154,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Maraussanais,https://fr.wikipedia.org/wiki/fr:Maraussan,https://villedereve.fr/ville/34148-maraussan
12976,34149,Margon,Margon,à Margon,de Margon,margon,MARGON,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,200071058,CC Les Avant-Monts,11,Montpellier,34320,34320,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,736,453,5,162.0,94,57.0,125.0,43.487,3.307,43.486,3.304,6,Rural à habitat dispersé,0.0,communes non pôle,Margonnais,https://fr.wikipedia.org/wiki/fr:Margon (Hérault),https://villedereve.fr/ville/34149-margon
12977,34150,Marseillan,Marseillan,à Marseillan,de Marseillan,marseillan,MARSEILLAN,COM,commune,76,Occitanie,34,Hérault,3401,Agde,200066355,CA Sète Agglopôle Méditerranée,11,Montpellier,34340,34340,07601,34003,34211,Marseillan,2.0,UNITE URBAINE,I,7643,5310,53,144.0,5,0.0,33.0,43.356,3.528,43.361,3.547,3,Petites villes,2.0,centres intermédiaires d'équipements et de services,Marseillanais,https://fr.wikipedia.org/wiki/fr:Marseillan (Hérault),https://villedereve.fr/ville/34150-marseillan
12978,34151,Marsillargues,Marsillargues,à Marsillargues,de Marsillargues,marsillargues,MARSILLARGUES,COM,commune,76,Occitanie,34,Hérault,3412,Lunel,243400520,CC du Pays de Lunel,11,Montpellier,34590,"34403, 34590",07616,34172,00551,Lunel,5.0,UNITE URBAINE,B,6587,4239,42,155.0,3,0.0,0.0,43.665,4.179,43.627,4.148,4,Ceintures urbaines,2.0,centres intermédiaires d'équipements et de services,Marsillarguois,https://fr.wikipedia.org/wiki/fr:Marsillargues,https://villedereve.fr/ville/34151-marsillargues
12979,34152,Mas-de-Londres,Mas-de-Londres,à Mas-de-Londres,de Mas-de-Londres,mas-de-londres,MAS-DE-LONDRES,COM,commune,76,Occitanie,34,Hérault,3411,Lodève,200022986,CC du Grand Pic Saint-Loup,11,Montpellier,34380,34380,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,669,1927,19,35.0,217,167.0,400.0,43.783,3.756,43.788,3.774,6,Rural à habitat dispersé,0.0,communes non pôle,Castelains,https://fr.wikipedia.org/wiki/fr:Mas-de-Londres,https://villedereve.fr/ville/34152-mas-de-londres
12980,34153,Les Matelles,Matelles,aux Matelles,des Matelles,les-matelles,LES MATELLES,COM,commune,76,Occitanie,34,Hérault,3423,Saint-Gély-du-Fesc,200022986,CC du Grand Pic Saint-Loup,11,Montpellier,34270,34270,07616,34172,34101,Les Matelles,1.0,UNITE URBAINE,I,2047,1677,17,122.0,153,60.0,300.0,43.73,3.81,43.728,3.807,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Matellois,https://fr.wikipedia.org/wiki/fr:Les Matelles,https://villedereve.fr/ville/34153-les-matelles
12981,34154,Mauguio,Mauguio,à Mauguio,de Mauguio,mauguio,MAUGUIO,COM,commune,76,Occitanie,34,Hérault,3413,Mauguio,243400470,CA du Pays de l'Or,11,Montpellier,34130,"34280, 34873, 34135, 34130, 34134, 34137, 34132, 34131",07616,34172,34306,Mauguio,3.0,UNITE URBAINE,I,16596,7691,77,216.0,5,2.0,53.0,43.617,4.009,43.593,4.004,2,Centres urbains intermédiaires,3.0,centres structurants d'équipements et de services,Melgoriens ou Carnonais / Carnonnais,https://fr.wikipedia.org/wiki/fr:Mauguio,https://villedereve.fr/ville/34154-mauguio
12982,34155,Maureilhan,Maureilhan,à Maureilhan,de Maureilhan,maureilhan,MAUREILHAN,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,243400488,CC La Domitienne,11,Montpellier,34370,34370,07606,34032,34104,Maureilhan,1.0,UNITE URBAINE,I,2376,1038,10,229.0,53,34.0,85.0,43.358,3.121,43.352,3.102,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Maureilhanais,https://fr.wikipedia.org/wiki/fr:Maureilhan,https://villedereve.fr/ville/34155-maureilhan
12983,34156,Mérifons,Mérifons,à Mérifons,de Mérifons,merifons,MÉRIFONS,COM,commune,76,Occitanie,34,Hérault,3406,Clermont-l'Hérault,243400355,CC du Clermontais,11,Montpellier,34800,34800,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,52,670,7,8.0,254,157.0,452.0,43.62,3.285,43.636,3.28,7,Rural à habitat très dispersé,0.0,communes non pôle,Mérifonois,https://fr.wikipedia.org/wiki/fr:Mérifons,https://villedereve.fr/ville/34156-merifons
12984,34157,Mèze,Mèze,à Mèze,de Mèze,meze,MÈZE,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,200066355,CA Sète Agglopôle Méditerranée,11,Montpellier,34140,34140,07623,34301,34303,Mèze,3.0,UNITE URBAINE,I,12664,4702,47,269.0,19,0.0,75.0,43.426,3.607,43.429,3.578,2,Centres urbains intermédiaires,2.0,centres intermédiaires d'équipements et de services,Mézois,https://fr.wikipedia.org/wiki/fr:Mèze,https://villedereve.fr/ville/34157-meze
12985,34158,Minerve,Minerve,à Minerve,de Minerve,minerve,MINERVE,COM,commune,76,Occitanie,34,Hérault,3424,Saint-Pons-de-Thomières,200066348,CC du Minervois au Caroux,11,Montpellier,34210,34210,07617,11262,34000,,0.0,HORS UNITE URBAINE,H,99,2765,28,4.0,345,137.0,604.0,43.355,2.746,43.363,2.722,7,Rural à habitat très dispersé,0.0,communes non pôle,Minervois,https://fr.wikipedia.org/wiki/fr:Minerve (Hérault),https://villedereve.fr/ville/34158-minerve
12986,34159,Mireval,Mireval,à Mireval,de Mireval,mireval,MIREVAL,COM,commune,76,Occitanie,34,Hérault,3408,Frontignan,200066355,CA Sète Agglopôle Méditerranée,11,Montpellier,34110,34110,07616,34172,34208,Mireval,2.0,UNITE URBAINE,C,3302,1126,11,293.0,38,0.0,196.0,43.508,3.801,43.517,3.803,3,Petites villes,1.0,centres locaux d'équipements et de services,Mirevalais,https://fr.wikipedia.org/wiki/fr:Mireval,https://villedereve.fr/ville/34159-mireval
12987,34160,Mons,Mons,à Mons,de Mons,mons,MONS,COM,commune,76,Occitanie,34,Hérault,3424,Saint-Pons-de-Thomières,200066348,CC du Minervois au Caroux,11,Montpellier,34390,34390,07606,34032,34112,Olargues,1.0,UNITE URBAINE,C,663,2188,22,30.0,390,117.0,1054.0,43.571,2.956,43.57,2.963,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Trivallois,https://fr.wikipedia.org/wiki/fr:Mons (Hérault),https://villedereve.fr/ville/34160-mons
12988,34161,Montady,Montady,à Montady,de Montady,montady,MONTADY,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,243400488,CC La Domitienne,11,Montpellier,34310,34310,07606,34032,34134,Montady,1.0,UNITE URBAINE,I,4005,992,10,404.0,43,10.0,113.0,43.331,3.121,43.328,3.114,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Montadynois,https://fr.wikipedia.org/wiki/fr:Montady,https://villedereve.fr/ville/34161-montady
12989,34162,Montagnac,Montagnac,à Montagnac,de Montagnac,montagnac,MONTAGNAC,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,243400819,CA Hérault-Méditerranée,11,Montpellier,34530,34530,07601,34003,34137,Montagnac,1.0,UNITE URBAINE,I,4436,3998,40,111.0,70,8.0,172.0,43.48,3.484,43.474,3.511,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Montagnacois,https://fr.wikipedia.org/wiki/fr:Montagnac (Hérault),https://villedereve.fr/ville/34162-montagnac
12990,34163,Montarnaud,Montarnaud,à Montarnaud,de Montarnaud,montarnaud,MONTARNAUD,COM,commune,76,Occitanie,34,Hérault,3409,Gignac,243400694,CC Vallée de l'Hérault,11,Montpellier,34570,34570,07616,34172,34131,Montarnaud,1.0,UNITE URBAINE,I,4164,2759,28,151.0,174,105.0,319.0,43.649,3.698,43.647,3.7,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Montarnéens,https://fr.wikipedia.org/wiki/fr:Montarnaud,https://villedereve.fr/ville/34163-montarnaud
12991,34164,Montaud,Montaud,à Montaud,de Montaud,montaud,MONTAUD,COM,commune,76,Occitanie,34,Hérault,3407,Le Crès,243400017,Montpellier Méditerranée Métropole,11,Montpellier,34160,34160,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,1033,1310,13,79.0,114,51.0,210.0,43.752,3.955,43.748,3.96,5,Bourgs ruraux,0.0,communes non pôle,Montaudois,https://fr.wikipedia.org/wiki/fr:Montaud (Hérault),https://villedereve.fr/ville/34164-montaud
12992,34165,Montbazin,Montbazin,à Montbazin,de Montbazin,montbazin,MONTBAZIN,COM,commune,76,Occitanie,34,Hérault,3414,Mèze,200066355,CA Sète Agglopôle Méditerranée,11,Montpellier,34560,34560,07623,34301,34501,Sète,5.0,UNITE URBAINE,B,2928,2139,21,137.0,120,16.0,313.0,43.516,3.694,43.533,3.672,3,Petites villes,1.0,centres locaux d'équipements et de services,Montbazinois,https://fr.wikipedia.org/wiki/fr:Montbazin,https://villedereve.fr/ville/34165-montbazin
12993,34166,Montblanc,Montblanc,à Montblanc,de Montblanc,montblanc,MONTBLANC,COM,commune,76,Occitanie,34,Hérault,3421,Pézenas,243400769,CA de Béziers-Méditerranée,11,Montpellier,34290,34290,07606,34032,34120,Montblanc,1.0,UNITE URBAINE,I,2854,2716,27,105.0,30,8.0,68.0,43.395,3.366,43.371,3.358,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Montblanais,https://fr.wikipedia.org/wiki/fr:Montblanc (Hérault),https://villedereve.fr/ville/34166-montblanc
12994,34167,Montels,Montels,à Montels,de Montels,montels,MONTELS,COM,commune,76,Occitanie,34,Hérault,3424,Saint-Pons-de-Thomières,200042653,CC Sud-Hérault,11,Montpellier,34310,34310,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,246,742,7,33.0,8,0.0,24.0,43.294,3.03,43.29,3.026,6,Rural à habitat dispersé,0.0,communes non pôle,Montélois,https://fr.wikipedia.org/wiki/fr:Montels (Hérault),https://villedereve.fr/ville/34167-montels
12995,34168,Montesquieu,Montesquieu,à Montesquieu,de Montesquieu,montesquieu,MONTESQUIEU,COM,commune,76,Occitanie,34,Hérault,3405,Cazouls-lès-Béziers,200071058,CC Les Avant-Monts,11,Montpellier,34320,34320,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,75,1451,15,5.0,251,140.0,467.0,43.562,3.277,43.562,3.272,7,Rural à habitat très dispersé,0.0,communes non pôle,Montesquivains,https://fr.wikipedia.org/wiki/fr:Montesquieu (Hérault),https://villedereve.fr/ville/34168-montesquieu
12996,34169,Montferrier-sur-Lez,Montferrier-sur-Lez,à Montferrier-sur-Lez,de Montferrier-sur-Lez,montferrier-sur-lez,MONTFERRIER-SUR-LEZ,COM,commune,76,Occitanie,34,Hérault,3420,Montpellier - Castelnau-le-Lez,243400017,Montpellier Méditerranée Métropole,11,Montpellier,34980,"34397, 34980",07616,34172,34701,Montpellier,7.0,UNITE URBAINE,B,4054,752,8,539.0,76,36.0,0.0,43.667,3.861,43.669,3.864,4,Ceintures urbaines,2.0,centres intermédiaires d'équipements et de services,Montferrierains,https://fr.wikipedia.org/wiki/fr:Montferrier-sur-Lez,https://villedereve.fr/ville/34169-montferrier-sur-lez
12997,34170,Montouliers,Montouliers,à Montouliers,de Montouliers,montouliers,MONTOULIERS,COM,commune,76,Occitanie,34,Hérault,3424,Saint-Pons-de-Thomières,200042653,CC Sud-Hérault,11,Montpellier,34310,34310,07606,34032,34000,,0.0,HORS UNITE URBAINE,H,221,774,8,29.0,119,43.0,223.0,43.337,2.907,43.335,2.906,6,Rural à habitat dispersé,0.0,communes non pôle,Montouliérains,https://fr.wikipedia.org/wiki/fr:Montouliers,https://villedereve.fr/ville/34170-montouliers
12998,34171,Montoulieu,Montoulieu,à Montoulieu,de Montoulieu,montoulieu,MONTOULIEU,COM,commune,76,Occitanie,34,Hérault,3411,Lodève,243400736,CC des Cévennes Gangeoises et Suménoises,11,Montpellier,34190,34190,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,176,1621,16,11.0,282,159.0,522.0,43.927,3.791,43.919,3.802,7,Rural à habitat très dispersé,0.0,communes non pôle,Montoulibains,https://fr.wikipedia.org/wiki/fr:Montoulieu (Hérault),https://villedereve.fr/ville/34171-montoulieu
12999,34172,Montpellier,Montpellier,à Montpellier,de Montpellier,montpellier,MONTPELLIER,COM,commune,76,Occitanie,34,Hérault,3499,Montpellier,243400017,Montpellier Méditerranée Métropole,11,Montpellier,34080,"34033, 34091, 34196, 34296, 34965, 34048, 34094, 34981, 34012, 34032, 34059, 34085, 34092, 34093, 34098, 34026, 34034, 34060, 34195, 34943, 34037, 34077, 34007, 34036, 34178, 34008, 34186, 34023, 34057, 34192, 34193, 34276, 34068, 34078, 34197, 34198, 34002, 34024, 34025, 34062, 34960, 34961, 34181, 34184, 34010, 34011, 34045, 34087, 34187, 34030, 34072, 34934, 34053, 34073, 34966, 34080, 34055, 34056, 34058, 34083, 34137, 34001, 34027, 34035, 34967, 34074, 34298, 34940, 34944, 34088, 34199, 34395, 34006, 34293, 34938, 34043, 34183, 34265, 34294, 34295, 34054, 34061, 34935, 34000, 34009, 34264, 34004, 34047, 34050, 34075, 34097, 34194, 34262, 34953, 34042, 34535, 34954, 34003, 34040, 34041, 34063, 34064, 34065, 34076, 34081, 34095, 34096, 34267, 34398, 34090, 34071, 34086, 34937, 34394, 34397, 34933, 34070, 34005, 34067, 34099, 34261",07616,34172,34701,Montpellier,7.0,UNITE URBAINE,C,302454,5711,57,5296.0,45,0.0,0.0,43.598,3.897,43.613,3.868,1,Grands centres urbains,4.0,centres majeurs d'équipements et de services,"Montpelliérain, Montpelliéraine",https://fr.wikipedia.org/wiki/fr:Montpellier,https://villedereve.fr/ville/34172-montpellier
13000,34173,Montpeyroux,Montpeyroux,à Montpeyroux,de Montpeyroux,montpeyroux,MONTPEYROUX,COM,commune,76,Occitanie,34,Hérault,3409,Gignac,243400694,CC Vallée de l'Hérault,11,Montpellier,34150,34150,07616,34172,34000,,0.0,HORS UNITE URBAINE,H,1386,2254,23,61.0,294,66.0,848.0,43.695,3.504,43.711,3.502,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Montpeyroussiens,https://fr.wikipedia.org/wiki/fr:Montpeyroux (Hérault),https://villedereve.fr/ville/34173-montpeyroux
13001,34174,Moulès-et-Baucels,Moulès-et-Baucels,à Moulès-et-Baucels,de Moulès-et-Baucels,moules-et-baucels,MOULÈS-ET-BAUCELS,COM,commune,76,Occitanie,34,Hérault,3411,Lodève,243400736,CC des Cévennes Gangeoises et Suménoises,11,Montpellier,34190,34190,07603,30007,34212,Ganges,2.0,UNITE URBAINE,B,853,2283,23,37.0,292,156.0,727.0,43.945,3.732,43.95,3.756,3,Petites villes,0.0,communes non pôle,Moucelois/Baucelois,https://fr.wikipedia.org/wiki/fr:Moulès-et-Baucels,https://villedereve.fr/ville/34174-moules-et-baucels
